"donorID","rank"
108168,-4.17111516232287
108171,-4.17111516232287
108173,-4.17111516232287
108175,-4.7680642400387
108176,-5.22902957302943
108177,-4.17111516232287
108178,-4.17111516232287
108179,-4.17111516232287
108180,-4.17111516232287
108182,-4.17111516232287
108187,-4.17111516232287
108189,-4.17111516232287
108192,-4.17111516232287
108193,-4.17111516232287
108195,-5.48517422933608
108197,-4.17111516232287
108198,-4.17111516232287
108199,-4.17111516232287
108200,-4.17111516232287
108202,-4.17111516232287
108203,-4.17111516232287
108204,-4.17111516232287
108205,-4.17111516232287
108206,-4.17111516232287
108207,-4.17111516232287
108208,-4.17111516232287
108209,-4.17111516232287
108210,-4.17111516232287
108212,-4.17111516232287
108213,-4.17111516232287
108214,-4.17111516232287
108215,-4.17111516232287
108217,-4.17111516232287
108218,-3.02717931837914
108219,-4.17111516232287
108220,-4.17111516232287
108221,-4.17111516232287
108222,-4.17111516232287
108223,-4.17111516232287
108225,-4.17111516232287
108227,-4.17111516232287
108228,-4.17111516232287
108229,-4.17111516232287
108230,-4.17111516232287
108231,-4.17111516232287
108234,-4.17111516232287
108235,-4.17111516232287
108236,-4.17111516232287
108237,-4.17111516232287
108238,-4.17111516232287
108239,-4.17111516232287
108240,-4.17111516232287
108241,-4.17111516232287
108242,-4.17111516232287
108243,-4.17111516232287
108244,-4.17111516232287
108246,-4.17111516232287
108247,-4.17111516232287
108248,-4.17111516232287
108249,-4.17111516232287
108251,-4.17111516232287
108252,-4.17111516232287
108253,-4.17111516232287
108254,-4.17111516232287
108255,-4.17111516232287
108256,-4.17111516232287
108258,-3.42028515361314
108260,-4.17111516232287
108262,-4.17111516232287
108264,-4.17111516232287
108265,-4.17111516232287
108266,-4.17111516232287
108267,-4.17111516232287
108268,-4.17111516232287
108269,-4.17111516232287
108271,-4.17111516232287
108272,-4.17111516232287
108273,-3.1063268012137
108274,-4.17111516232287
108275,-4.17111516232287
108276,-4.17111516232287
108277,-4.17111516232287
108278,-4.17111516232287
108280,-4.17111516232287
108281,-4.17111516232287
108282,-4.17111516232287
108283,-3.30283059374285
108284,-4.17111516232287
108285,-4.17111516232287
108286,-4.17111516232287
108287,-4.17111516232287
108288,-4.17111516232287
108289,-3.74158295596526
108290,-4.17111516232287
108291,-4.17111516232287
108293,-4.17111516232287
108294,-3.44964879358072
108295,-4.17111516232287
108297,-4.17111516232287
108298,-4.17111516232287
108299,-5.51808054649401
108300,-4.7680642400387
108302,-4.17111516232287
108304,-4.99613431864543
108305,-4.17111516232287
108306,-4.17111516232287
108307,-4.17111516232287
108308,-4.17111516232287
108310,-4.17111516232287
108311,-4.17111516232287
108312,-5.52982600248103
108313,-4.17111516232287
108314,-4.17111516232287
108315,-4.17111516232287
108316,-4.17111516232287
108317,-4.17111516232287
108318,-4.17111516232287
108320,-4.17111516232287
108322,-4.17111516232287
108323,-4.17111516232287
108324,-4.17111516232287
108326,-4.17111516232287
108327,-3.53773971348344
108328,-4.17111516232287
108329,-4.17111516232287
108330,-4.17111516232287
108331,-4.17111516232287
108332,-4.17111516232287
108333,-4.17111516232287
108334,-4.17111516232287
108335,-4.17111516232287
108337,-4.17111516232287
108338,-5.51808054649401
108341,-4.17111516232287
108342,-3.22786460578842
108343,-3.61098076190476
108344,-4.17111516232287
108346,-4.17111516232287
108347,-4.17111516232287
108349,-4.17111516232287
108350,-4.17111516232287
108351,-4.17111516232287
108352,-4.17111516232287
108353,-4.17111516232287
108354,-4.17111516232287
108355,-3.30283059374285
108357,-4.17111516232287
108359,-4.17111516232287
108360,-4.17111516232287
108361,-4.17111516232287
108362,-4.17111516232287
108364,-4.17111516232287
108365,-3.43203060960017
108366,-4.17111516232287
108367,-4.17111516232287
108368,-4.17111516232287
108369,-4.17111516232287
108370,-4.17111516232287
108371,-4.17111516232287
108372,-4.17111516232287
108374,-3.14705611962883
108376,-5.48517422933608
108377,-4.17111516232287
108379,-4.17111516232287
108380,-4.17111516232287
108381,-4.17111516232287
108384,-4.17111516232287
108385,-4.17111516232287
108387,-4.17111516232287
108388,-4.17111516232287
108390,-4.17111516232287
108391,-4.17111516232287
108392,-4.17111516232287
108393,-4.7680642400387
108394,-4.17111516232287
108395,-4.17111516232287
108396,-3.42028515361314
108397,-4.17111516232287
108399,-4.17111516232287
108400,-4.17111516232287
108401,-4.17111516232287
108402,-4.17111516232287
108403,-4.17111516232287
108404,-4.17111516232287
108406,-4.17111516232287
108408,-4.17111516232287
108409,-4.17111516232287
108410,-3.30283059374285
108411,-4.17111516232287
108413,-5.48517422933608
108415,-4.17111516232287
108416,-3.56226331538401
108417,-4.17111516232287
108418,-4.17111516232287
108420,-4.7680642400387
108422,-4.17111516232287
108423,-3.42028515361314
108426,-3.45552152157423
108427,-4.17111516232287
108428,-4.17111516232287
108431,-4.88551879990899
108433,-4.17111516232287
108435,-4.17111516232287
108436,-4.17111516232287
108437,-4.17111516232287
108439,-4.17111516232287
108441,-4.17111516232287
108442,-4.17111516232287
108444,-4.17111516232287
108446,-3.42028515361314
108447,-4.17111516232287
108448,-4.17111516232287
108449,-4.17111516232287
108450,-4.17111516232287
108451,-4.17111516232287
108452,-4.17111516232287
108453,-4.17111516232287
108454,-4.17111516232287
108456,-4.17111516232287
108458,-4.17111516232287
108459,-4.17111516232287
108460,-4.17111516232287
108461,-4.17111516232287
108462,-4.17111516232287
108464,-4.17111516232287
108465,-4.17111516232287
108466,-4.17111516232287
108467,-4.17111516232287
108468,-4.17111516232287
108469,-4.17111516232287
108470,-3.43203060960017
108471,-4.17111516232287
108472,-4.17111516232287
108473,-4.17111516232287
108474,-4.17111516232287
108476,-4.17111516232287
108477,-4.17111516232287
108478,-4.17111516232287
108479,-5.48517422933608
108481,-4.17111516232287
108482,-4.17111516232287
108483,-4.17111516232287
108485,-4.17111516232287
108486,-4.17111516232287
108487,-4.17111516232287
108488,-4.17111516232287
108489,-4.17111516232287
108490,-4.17111516232287
108491,-4.17111516232287
108492,-4.7680642400387
108493,-4.17111516232287
108494,-4.17111516232287
108495,-4.17111516232287
108496,-4.17111516232287
108499,-4.17111516232287
108501,-4.17111516232287
108503,-5.48517422933608
108504,-3.53773971348344
108505,-4.17111516232287
108507,-4.17111516232287
108508,-4.17111516232287
108509,-4.17111516232287
108510,-5.48517422933608
108511,-4.17111516232287
108512,-4.17111516232287
108514,-4.17111516232287
108515,-4.17111516232287
108516,-4.17111516232287
108517,-4.17111516232287
108518,-4.94424607984414
108520,-4.17111516232287
108521,-4.17111516232287
108523,-4.17111516232287
108526,-4.17111516232287
108527,-4.17111516232287
108529,-4.17111516232287
108530,-3.15637933423646
108531,-4.10174081312778
108533,-5.48517422933608
108534,-4.17111516232287
108536,-4.17111516232287
108537,-4.17111516232287
108538,-4.95363290952156
108540,-4.17111516232287
108541,-4.17111516232287
108543,-4.17111516232287
108544,-5.48517422933608
108545,-4.7680642400387
108546,-4.17111516232287
108548,-4.17111516232287
108549,-4.17111516232287
108552,-4.17111516232287
108553,-4.17111516232287
108554,-4.17111516232287
108555,-4.17111516232287
108556,-4.17111516232287
108557,-4.17111516232287
108558,-4.17111516232287
108560,-4.17111516232287
108562,-4.70933696010355
108563,-4.17111516232287
108564,-4.17111516232287
108565,-4.17111516232287
108566,-4.17111516232287
108567,-4.17111516232287
108568,-4.70933696010355
108569,-4.17111516232287
108570,-4.17111516232287
108571,-4.17111516232287
108573,-4.17111516232287
108574,-4.17111516232287
108576,-4.17111516232287
108577,-4.17111516232287
108578,-3.22741584165343
108579,-4.17111516232287
108581,-4.17111516232287
108582,-4.17111516232287
108583,-4.17111516232287
108584,-4.17111516232287
108585,-4.17111516232287
108586,-4.17111516232287
108588,-4.17111516232287
108590,-4.17111516232287
108591,-4.17111516232287
108592,-4.17111516232287
108593,-4.17111516232287
108594,-4.17111516232287
108595,-4.17111516232287
108596,-4.17111516232287
108597,-4.17111516232287
108598,-4.17111516232287
108600,-4.17111516232287
108601,-4.17111516232287
108602,-4.17111516232287
108603,-4.17111516232287
108605,-4.17111516232287
108606,-4.17111516232287
108607,-4.17111516232287
108608,-4.17111516232287
108610,-4.17111516232287
108611,-4.17111516232287
108612,-4.17111516232287
108613,-4.17111516232287
108614,-4.17111516232287
108617,-4.17111516232287
108619,-5.48517422933608
108620,-4.17111516232287
108621,-4.17111516232287
108622,-5.48517422933608
108623,-4.17111516232287
108625,-4.17111516232287
108626,-4.17111516232287
108627,-4.17111516232287
108628,-4.17111516232287
108629,-4.17111516232287
108630,-4.17111516232287
108632,-4.17111516232287
108634,-3.1328884222624
108635,-4.17111516232287
108636,-4.17111516232287
108637,-4.17111516232287
108638,-4.17111516232287
108640,-4.17111516232287
108641,-4.17111516232287
108642,-4.17111516232287
108643,-4.17111516232287
108644,-4.17111516232287
108645,-4.17111516232287
108647,-3.45552152157423
108648,-4.17111516232287
108649,-4.17111516232287
108650,-4.17111516232287
108651,-4.17111516232287
108652,-4.17111516232287
108654,-4.17111516232287
108655,-4.17111516232287
108656,-4.17111516232287
108657,-4.17111516232287
108661,-4.17111516232287
108664,-4.17111516232287
108665,-4.17111516232287
108666,-4.17111516232287
108667,-4.17111516232287
108668,-4.17111516232287
108670,-4.17111516232287
108672,-6.02339602711676
108675,-4.17111516232287
108677,-4.17111516232287
108678,-4.17111516232287
108682,-5.48517422933608
108683,-4.17111516232287
108684,-4.17111516232287
108686,-4.17111516232287
108687,-4.17111516232287
108688,-4.17111516232287
108689,-4.17111516232287
108691,-4.17111516232287
108692,-4.17111516232287
108693,-4.17111516232287
108695,-4.17111516232287
108696,-4.17111516232287
108697,-4.17111516232287
108698,-4.17111516232287
108700,-4.17111516232287
108701,-4.17111516232287
108702,-4.17111516232287
108703,-3.42028515361314
108704,-3.42028515361314
108705,-4.17111516232287
108706,-4.17111516232287
108707,-4.17111516232287
108708,-4.17111516232287
108709,-4.95681812018327
108710,-4.17111516232287
108712,-4.17111516232287
108715,-4.17111516232287
108716,-4.17111516232287
108717,-4.17111516232287
108718,-4.17111516232287
108721,-3.02717931837914
108722,-4.17111516232287
108724,-4.17111516232287
108725,-4.17111516232287
108726,-4.17111516232287
108729,-4.17111516232287
108730,-4.17111516232287
108731,-4.17111516232287
108732,-4.17111516232287
108733,-4.17111516232287
108734,-4.17111516232287
108735,-4.17111516232287
108736,-4.17111516232287
108737,-4.94424607984414
108738,-4.17111516232287
108739,-4.17111516232287
108740,-4.17111516232287
108741,-4.17111516232287
108742,-4.70933696010355
108743,-4.17111516232287
108744,-4.17111516232287
108746,-4.17111516232287
108747,-4.17111516232287
108749,-4.17111516232287
108750,-4.17111516232287
108753,-4.17111516232287
108754,-4.17111516232287
108755,-4.17111516232287
108756,-4.17111516232287
108758,-4.17111516232287
108760,-4.17111516232287
108762,-4.17111516232287
108763,-4.17111516232287
108765,-4.17111516232287
108766,-5.48517422933608
108767,-4.17111516232287
108768,-4.17111516232287
108769,-4.17111516232287
108770,-4.17111516232287
108771,-4.17111516232287
108772,-4.17111516232287
108773,-4.17111516232287
108774,-4.79742788000627
108775,-4.94424607984414
108776,-4.17111516232287
108777,-4.17111516232287
108778,-4.17111516232287
108781,-4.17111516232287
108782,-4.17111516232287
108783,-4.17111516232287
108784,-5.48517422933608
108785,-4.17111516232287
108786,-4.17111516232287
108787,-4.17111516232287
108788,-4.17111516232287
108789,-4.17111516232287
108790,-4.17111516232287
108793,-3.73565829185025
108794,-4.17111516232287
108795,-4.17111516232287
108796,-4.17111516232287
108797,-4.17111516232287
108798,-4.17111516232287
108799,-4.17111516232287
108800,-4.17111516232287
108801,-4.17111516232287
108802,-4.17111516232287
108803,-4.17111516232287
108804,-4.17111516232287
108805,-4.17111516232287
108806,-3.26208843811973
108807,-4.17111516232287
108808,-4.17111516232287
108809,-4.17111516232287
108810,-4.17111516232287
108811,-4.17111516232287
108812,-3.42028515361314
108813,-4.17111516232287
108814,-4.17111516232287
108818,-4.17111516232287
108820,-4.17111516232287
108822,-4.17111516232287
108823,-4.17111516232287
108824,-4.17111516232287
108825,-4.17111516232287
108826,-4.17111516232287
108827,-4.17111516232287
108828,-4.17111516232287
108829,-4.17111516232287
108830,-4.17111516232287
108832,-4.17111516232287
108833,-4.17111516232287
108834,-4.17111516232287
108835,-4.17111516232287
108836,-4.17111516232287
108837,-3.42028515361314
108838,-4.17111516232287
108839,-4.17111516232287
108840,-4.17111516232287
108842,-4.17111516232287
108843,-4.17111516232287
108844,-4.17111516232287
108845,-4.17111516232287
108846,-4.17111516232287
108848,-4.17111516232287
108850,-4.17111516232287
108851,-4.17111516232287
108852,-4.17111516232287
108853,-4.17111516232287
108854,-4.17111516232287
108855,-4.17111516232287
108856,-4.17111516232287
108857,-4.17111516232287
108858,-4.17111516232287
108859,-4.17111516232287
108860,-4.17111516232287
108862,-4.17111516232287
108863,-4.17111516232287
108864,-4.17111516232287
108865,-4.17111516232287
108866,-4.17111516232287
108868,-4.17111516232287
108869,-4.17111516232287
108870,-4.17111516232287
108871,-4.17111516232287
108872,-4.17111516232287
108873,-4.17111516232287
108874,-5.48517422933608
108875,-4.17111516232287
108876,-4.17111516232287
108877,-4.17111516232287
108878,-4.17111516232287
108879,-4.17111516232287
108881,-4.17111516232287
108882,-4.17111516232287
108883,-4.17111516232287
108884,-4.17111516232287
108885,-4.17111516232287
108886,-4.17111516232287
108887,-4.17111516232287
108889,-4.17111516232287
108890,-4.17111516232287
108891,-4.17111516232287
108892,-4.17111516232287
108893,-4.17111516232287
108894,-4.17111516232287
108897,-4.17111516232287
108898,-4.17111516232287
108899,-4.17111516232287
108900,-4.17111516232287
108901,-4.17111516232287
108903,-4.17111516232287
108904,-4.17111516232287
108905,-4.17111516232287
108906,-4.17111516232287
108907,-4.17111516232287
108909,-4.17111516232287
108910,-4.17111516232287
108911,-4.17111516232287
108912,-4.17111516232287
108913,-4.17111516232287
108914,-4.17111516232287
108915,-4.17111516232287
108916,-4.17111516232287
108917,-4.17111516232287
108918,-4.17111516232287
108919,-5.48517422933608
108920,-3.42028515361314
108921,-4.17111516232287
108922,-4.17111516232287
108923,-4.17111516232287
108925,-3.42028515361314
108926,-4.17111516232287
108927,-3.54741599184779
108928,-4.17111516232287
108929,-4.17111516232287
108930,-4.17111516232287
108931,-4.17111516232287
108932,-4.17111516232287
108934,-4.17111516232287
108935,-4.17111516232287
108937,-4.17111516232287
108938,-4.17111516232287
108939,-4.17111516232287
108940,-4.17111516232287
108941,-4.17111516232287
108943,-4.17111516232287
108945,-4.17111516232287
108947,-3.42028515361314
108949,-4.17111516232287
108952,-4.17111516232287
108953,-4.17111516232287
108954,-3.42028515361314
108957,-3.7971724351246
108959,-4.17111516232287
108960,-4.17111516232287
108961,-3.53773971348344
108962,-4.17111516232287
108963,-4.17111516232287
108964,-3.11419992195954
108966,-4.17111516232287
108968,-4.17111516232287
108969,-4.17111516232287
108970,-4.17111516232287
108971,-4.17111516232287
108972,-3.30283059374285
108973,-4.17111516232287
108975,-4.17111516232287
108976,-4.17111516232287
108977,-5.48517422933608
108980,-4.17111516232287
108981,-4.17111516232287
108984,-4.17111516232287
108985,-5.48517422933608
108986,-4.17111516232287
108988,-4.17111516232287
108989,-4.17111516232287
108990,-4.17111516232287
108991,-4.17111516232287
108992,-3.30283059374285
108993,-4.17111516232287
108994,-4.17111516232287
108995,-4.17111516232287
108996,-4.17111516232287
108997,-4.17111516232287
108998,-4.17111516232287
108999,-4.17111516232287
109000,-4.17111516232287
109001,-4.17111516232287
109002,-4.17111516232287
109003,-4.17111516232287
109004,-4.17111516232287
109005,-4.17111516232287
109006,-4.17111516232287
109007,-5.03518047908909
109008,-4.17111516232287
109010,-4.17111516232287
109011,-4.17111516232287
109013,-4.17111516232287
109015,-4.17111516232287
109018,-4.17111516232287
109019,-4.17111516232287
109020,-4.17111516232287
109022,-4.17111516232287
109024,-4.17111516232287
109025,-4.17111516232287
109026,-4.17111516232287
109028,-4.17111516232287
109029,-3.6797178752543
109032,-4.17111516232287
109033,-4.17111516232287
109035,-4.17111516232287
109036,-4.17111516232287
109037,-4.17111516232287
109038,-4.17111516232287
109040,-4.17111516232287
109041,-4.17111516232287
109042,-4.17111516232287
109043,-4.17111516232287
109044,-4.17111516232287
109045,-4.17111516232287
109046,-5.48517422933608
109047,-4.17111516232287
109048,-4.17111516232287
109049,-4.17111516232287
109050,-4.17111516232287
109051,-4.17111516232287
109052,-4.17111516232287
109053,-4.17111516232287
109054,-4.17111516232287
109055,-5.48517422933608
109056,-5.48517422933608
109057,-4.17111516232287
109058,-4.17111516232287
109059,-5.48517422933608
109060,-4.17111516232287
109065,-4.17111516232287
109066,-4.17111516232287
109069,-4.88551879990899
109076,-4.17111516232287
109077,-4.17111516232287
109078,-4.17111516232287
109079,-3.42028515361314
109081,-4.17111516232287
109082,-4.17111516232287
109083,-4.17111516232287
109084,-5.62966237837079
109087,-4.17111516232287
109088,-4.17111516232287
109089,-4.17111516232287
109091,-4.17111516232287
109092,-4.17111516232287
109093,-4.17111516232287
109095,-5.48517422933608
109098,-4.17111516232287
109099,-4.17111516232287
109100,-4.17111516232287
109101,-5.11790997789191
109104,-4.17111516232287
109105,-4.17111516232287
109107,-4.7680642400387
109108,-4.17111516232287
109109,-3.30283059374285
109112,-4.17111516232287
109114,-4.17111516232287
109116,-4.17111516232287
109117,-5.1597651563212
109118,-4.17111516232287
109120,-4.17111516232287
109121,-4.17111516232287
109122,-4.17111516232287
109123,-3.20146230018779
109124,-4.17111516232287
109126,-4.17111516232287
109128,-3.53773971348344
109130,-4.17111516232287
109132,-4.17111516232287
109133,-4.61688966075606
109134,-5.13999118411636
109137,-4.17111516232287
109139,-4.17111516232287
109141,-4.17111516232287
109142,-3.25207860470534
109143,-4.17111516232287
109144,-4.17111516232287
109145,-4.17111516232287
109146,-4.17111516232287
109147,-3.42028515361314
109148,-4.17111516232287
109150,-4.17111516232287
109151,-4.17111516232287
109152,-4.17111516232287
109154,-4.17111516232287
109155,-4.88551879990899
109156,-4.17111516232287
109158,-4.17111516232287
109159,-4.17111516232287
109160,-4.17111516232287
109161,-4.17111516232287
109162,-3.47901243354829
109163,-4.17111516232287
109164,-4.17111516232287
109165,-4.17111516232287
109166,-4.17111516232287
109167,-3.02717931837914
109168,-4.17111516232287
109169,-4.17111516232287
109171,-4.17111516232287
109172,-4.17111516232287
109173,-5.48517422933608
109174,-4.17111516232287
109175,-4.17111516232287
109176,-4.17111516232287
109178,-4.17111516232287
109179,-4.17111516232287
109181,-4.17111516232287
109183,-3.05292755333303
109184,-4.17111516232287
109188,-4.17111516232287
109189,-4.17111516232287
109190,-4.17111516232287
109193,-4.17111516232287
109195,-4.17111516232287
109196,-4.17111516232287
109197,-4.17111516232287
109198,-4.17111516232287
109201,-4.85179878049665
109202,-4.17111516232287
109203,-5.48517422933608
109204,-4.17111516232287
109205,-4.17111516232287
109207,-4.17111516232287
109208,-3.30283059374285
109209,-4.7680642400387
109210,-4.88551879990899
109213,-4.17111516232287
109215,-4.17111516232287
109217,-4.17111516232287
109218,-4.17111516232287
109219,-4.17111516232287
109220,-4.17111516232287
109221,-4.17111516232287
109222,-4.17111516232287
109223,-4.17111516232287
109224,-4.17111516232287
109225,-4.17111516232287
109226,-4.17111516232287
109227,-4.17111516232287
109228,-4.17111516232287
109229,-4.17111516232287
109230,-4.17111516232287
109232,-4.73282787207761
109234,-4.17111516232287
109235,-4.17111516232287
109236,-4.17111516232287
109237,-3.69303211081946
109238,-4.17111516232287
109240,-3.42028515361314
109241,-4.17111516232287
109242,-4.17111516232287
109245,-4.17111516232287
109247,-3.43203060960017
109248,-4.17111516232287
109249,-4.17111516232287
109250,-4.17111516232287
109251,-4.17111516232287
109252,-4.17111516232287
109254,-4.17111516232287
109255,-4.17111516232287
109256,-4.68584604812949
109257,-4.17111516232287
109258,-4.17111516232287
109259,-4.17111516232287
109261,-4.17111516232287
109262,-4.17111516232287
109263,-4.17111516232287
109265,-4.17111516232287
109266,-4.17111516232287
109267,-4.70933696010355
109272,-4.17111516232287
109274,-4.17111516232287
109275,-4.17111516232287
109276,-5.54744418646158
109277,-4.17111516232287
109279,-5.48517422933608
109280,-4.17111516232287
109281,-3.50353603544886
109283,-4.17111516232287
109284,-4.17111516232287
109285,-4.17111516232287
109286,-4.17111516232287
109287,-5.43312742736709
109288,-4.17111516232287
109289,-5.48517422933608
109290,-3.42028515361314
109291,-4.17111516232287
109292,-4.17111516232287
109293,-4.17111516232287
109294,-5.1997253967298
109295,-4.17111516232287
109297,-4.17111516232287
109298,-4.17111516232287
109299,-4.17111516232287
109301,-4.17111516232287
109302,-4.17111516232287
109304,-4.17111516232287
109305,-4.17111516232287
109306,-4.17111516232287
109307,-4.89490562958641
109308,-4.17111516232287
109309,-4.17111516232287
109310,-4.17111516232287
109311,-4.17111516232287
109312,-4.17111516232287
109313,-4.17111516232287
109314,-3.62099059531915
109315,-4.17111516232287
109316,-4.17111516232287
109317,-4.17111516232287
109318,-4.17111516232287
109323,-3.42028515361314
109324,-3.30283059374285
109325,-4.17111516232287
109326,-4.17111516232287
109329,-4.17111516232287
109330,-4.17111516232287
109331,-4.17111516232287
109332,-5.48517422933608
109333,-4.17111516232287
109334,-4.17111516232287
109335,-4.17111516232287
109336,-3.31891686005808
109338,-4.17111516232287
109339,-4.17111516232287
109340,-4.17111516232287
109342,-4.17111516232287
109343,-4.17111516232287
109344,-4.17111516232287
109345,-4.17111516232287
109346,-4.17111516232287
109348,-4.17111516232287
109350,-4.17111516232287
109352,-4.17111516232287
109353,-4.17111516232287
109354,-4.17111516232287
109355,-4.17111516232287
109357,-4.17111516232287
109359,-3.05825558538751
109360,-4.17111516232287
109361,-4.17111516232287
109362,-4.17111516232287
109363,-4.17111516232287
109364,-4.17111516232287
109365,-3.30283059374285
109366,-4.17111516232287
109368,-4.17111516232287
109370,-4.17111516232287
109371,-4.7680642400387
109372,-4.17111516232287
109373,-4.17111516232287
109375,-4.17111516232287
109377,-4.17111516232287
109378,-5.48517422933608
109379,-4.17111516232287
109380,-4.17111516232287
109382,-4.17111516232287
109383,-4.17111516232287
109384,-4.17111516232287
109385,-4.17111516232287
109386,-4.17111516232287
109389,-4.17111516232287
109391,-3.42028515361314
109392,-4.17111516232287
109393,-4.17111516232287
109394,-4.17111516232287
109395,-4.17111516232287
109396,-4.17111516232287
109398,-5.48517422933608
109401,-3.64556971610208
109402,-4.17111516232287
109406,-3.30283059374285
109409,-4.17111516232287
109410,-4.17111516232287
109411,-4.17111516232287
109412,-4.17111516232287
109414,-4.17111516232287
109415,-3.85197345723793
109416,-4.17111516232287
109417,-4.17111516232287
109418,-4.17111516232287
109419,-4.17111516232287
109420,-5.48517422933608
109421,-4.17111516232287
109422,-4.17111516232287
109423,-4.17111516232287
109425,-4.17111516232287
109427,-4.17111516232287
109429,-4.17111516232287
109430,-4.17111516232287
109431,-4.17111516232287
109432,-4.17111516232287
109433,-4.17111516232287
109434,-3.43203060960017
109436,-4.17111516232287
109437,-4.17111516232287
109438,-4.17111516232287
109439,-5.48517422933608
109440,-4.17111516232287
109441,-4.17111516232287
109442,-4.17111516232287
109443,-4.17111516232287
109444,-3.53773971348344
109447,-4.17111516232287
109450,-4.17111516232287
109451,-4.17111516232287
109452,-4.17111516232287
109453,-4.17111516232287
109454,-4.17111516232287
109456,-4.17111516232287
109462,-5.48517422933608
109463,-4.17111516232287
109464,-4.17111516232287
109465,-3.42028515361314
109467,-4.70933696010355
109468,-4.17111516232287
109470,-4.17111516232287
109471,-3.53773971348344
109473,-3.42028515361314
109475,-4.17111516232287
109477,-4.17111516232287
109478,-3.30283059374285
109479,-4.88316017359938
109480,-3.30283059374285
109481,-3.42028515361314
109483,-4.17111516232287
109484,-4.17111516232287
109485,-4.7680642400387
109486,-4.17111516232287
109487,-3.53773971348344
109488,-4.17111516232287
109491,-4.17111516232287
109492,-4.17111516232287
109493,-4.17111516232287
109494,-3.04049547853925
109496,-3.45552152157423
109498,-4.17111516232287
109501,-4.17111516232287
109502,-3.05381555867545
109503,-4.17111516232287
109504,-4.17111516232287
109505,-4.17111516232287
109507,-4.17111516232287
109508,-4.17111516232287
109509,-3.42028515361314
109510,-4.17111516232287
109511,-4.17111516232287
109514,-4.17111516232287
109515,-4.17111516232287
109516,-4.17111516232287
109518,-4.17111516232287
109519,-4.17111516232287
109520,-4.17111516232287
109521,-5.48517422933608
109522,-4.17111516232287
109523,-5.49458963451995
109524,-3.30283059374285
109525,-4.17111516232287
109527,-4.17111516232287
109528,-4.17111516232287
109529,-4.17111516232287
109530,-4.17111516232287
109531,-4.17111516232287
109532,-4.17111516232287
109533,-4.17111516232287
109534,-4.17111516232287
109535,-4.17111516232287
109536,-4.17111516232287
109537,-4.7680642400387
109538,-5.48517422933608
109539,-4.17111516232287
109540,-4.17111516232287
109541,-3.43203060960017
109544,-4.17111516232287
109545,-4.17111516232287
109547,-4.17111516232287
109548,-4.17111516232287
109550,-4.17111516232287
109551,-4.17111516232287
109553,-3.34531916565872
109556,-4.17111516232287
109558,-4.17111516232287
109561,-4.17111516232287
109562,-4.17111516232287
109565,-4.7680642400387
109566,-4.17111516232287
109567,-4.17111516232287
109569,-4.17111516232287
109570,-4.17111516232287
109571,-4.17111516232287
109573,-4.17111516232287
109574,-4.17111516232287
109576,-3.30283059374285
109577,-4.17111516232287
109578,-4.17111516232287
109579,-3.14463387824943
109580,-4.17111516232287
109581,-4.17111516232287
109582,-4.17111516232287
109583,-4.17111516232287
109586,-4.17111516232287
109587,-3.30283059374285
109588,-3.64556971610208
109589,-4.17111516232287
109590,-4.17111516232287
109591,-4.17111516232287
109592,-4.17111516232287
109593,-4.17111516232287
109594,-4.17111516232287
109596,-4.17111516232287
109597,-4.17111516232287
109601,-4.17111516232287
109603,-4.17111516232287
109604,-4.17111516232287
109605,-4.17111516232287
109606,-4.17111516232287
109608,-3.4366531787179
109610,-4.17111516232287
109611,-4.17111516232287
109613,-4.17111516232287
109616,-4.70933696010355
109617,-4.7680642400387
109618,-4.17111516232287
109619,-4.17111516232287
109620,-4.70933696010355
109621,-4.17111516232287
109622,-4.17111516232287
109623,-5.48517422933608
109626,-5.48517422933608
109627,-4.17111516232287
109629,-4.17111516232287
109631,-4.17111516232287
109632,-4.17111516232287
109633,-4.17111516232287
109634,-4.17111516232287
109635,-4.17111516232287
109636,-5.48517422933608
109637,-4.17111516232287
109638,-4.17111516232287
109639,-5.48517422933608
109640,-4.17111516232287
109641,-4.17111516232287
109642,-4.17111516232287
109643,-5.48517422933608
109644,-4.17111516232287
109645,-4.17111516232287
109646,-4.17111516232287
109647,-5.48517422933608
109650,-4.17111516232287
109651,-4.17111516232287
109652,-4.17111516232287
109653,-4.17111516232287
109654,-4.17111516232287
109655,-4.17111516232287
109656,-4.17111516232287
109657,-3.43203060960017
109659,-4.17111516232287
109660,-4.17111516232287
109661,-4.17111516232287
109662,-4.17111516232287
109663,-4.17111516232287
109664,-4.17111516232287
109665,-4.17111516232287
109666,-4.17111516232287
109667,-4.17111516232287
109668,-4.17111516232287
109669,-4.17111516232287
109670,-4.17111516232287
109671,-4.17111516232287
109673,-4.17111516232287
109676,-5.48517422933608
109677,-4.17111516232287
109678,-4.17111516232287
109679,-4.17111516232287
109680,-4.17111516232287
109681,-4.17111516232287
109682,-4.17111516232287
109683,-4.17111516232287
109684,-4.17111516232287
109685,-4.17111516232287
109686,-4.17111516232287
109687,-4.17111516232287
109688,-3.78448505121453
109689,-4.17111516232287
109690,-4.17111516232287
109691,-4.17111516232287
109692,-4.17111516232287
109693,-4.17111516232287
109694,-4.17111516232287
109695,-4.17111516232287
109696,-5.48517422933608
109697,-3.26208843811973
109698,-4.17111516232287
109699,-4.17111516232287
109700,-4.17111516232287
109701,-4.17111516232287
109702,-4.17111516232287
